year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified
2020,CALIFORNIA,CA,6,93,71,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,6006429,17500881,20210113,,REPUBLICAN
2020,COLORADO,CO,8,84,62,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1804352,3279980,20210113,,DEMOCRAT
2020,COLORADO,CO,8,84,62,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1364607,3279980,20210113,,REPUBLICAN
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1080831,1823857,20210113,,DEMOCRAT
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,714717,1823857,20210113,,REPUBLICAN
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,296268,504346,20210113,,DEMOCRAT
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,200603,504346,20210113,,REPUBLICAN
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,5297045,11067456,20210113,,DEMOCRAT
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,5668731,11067456,20210113,,REPUBLICAN
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2473633,4999960,20210113,,DEMOCRAT
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2461854,4999960,20210113,,REPUBLICAN
2020,HAWAII,HI,15,95,82,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,366130,579784,20210113,,DEMOCRAT
2020,HAWAII,HI,15,95,82,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,196864,579784,20210113,,REPUBLICAN
2020,IDAHO,ID,16,82,63,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,287021,868014,20210113,,DEMOCRAT
2020,IDAHO,ID,16,82,63,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,554119,868014,20210113,,REPUBLICAN
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,3471915,6033743,20210113,,DEMOCRAT
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2446891,6033743,20210113,,REPUBLICAN
2020,INDIANA,IN,18,32,22,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1242416,3033118,20210113,,DEMOCRAT
2020,INDIANA,IN,18,32,22,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1729519,3033118,20210113,,REPUBLICAN
2020,IOWA,IA,19,42,31,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,897672,1700130,20210113,,REPUBLICAN
2020,IOWA,IA,19,42,31,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,759061,1700130,20210113,,DEMOCRAT
2020,KANSAS,KS,20,47,32,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,771406,1372303,20210113,,REPUBLICAN
2020,KANSAS,KS,20,47,32,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,570323,1372303,20210113,,DEMOCRAT
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1326646,2136768,20210113,,REPUBLICAN
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,772474,2136768,20210113,,DEMOCRAT
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,856034,2148062,20210113,,DEMOCRAT
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1255776,2148062,20210113,,REPUBLICAN
2020,MAINE,ME,23,11,2,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,435072,828305,20210113,,DEMOCRAT
2020,MAINE,ME,23,11,2,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,360737,828305,20210113,,REPUBLICAN
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,976414,3037030,20210113,,REPUBLICAN
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1985023,3037030,20210113,,DEMOCRAT
2020,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2382202,3658005,20210113,,DEMOCRAT
2020,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1167202,3658005,20210113,,REPUBLICAN
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2804040,5539302,20210113,,DEMOCRAT
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2649852,5539302,20210113,,REPUBLICAN
2020,MINNESOTA,MN,27,41,33,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1484065,3277171,20210113,,REPUBLICAN
2020,MINNESOTA,MN,27,41,33,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1717077,3277171,20210113,,DEMOCRAT
2020,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,539398,1313759,20210113,,DEMOCRAT
2020,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,756764,1313759,20210113,,REPUBLICAN
2020,MISSOURI,MO,29,43,34,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1718736,3025962,20210113,,REPUBLICAN
2020,MISSOURI,MO,29,43,34,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1253014,3025962,20210113,,DEMOCRAT
2020,MONTANA,MT,30,81,64,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,343602,603674,20210113,,REPUBLICAN
2020,MONTANA,MT,30,81,64,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,244786,603674,20210113,,DEMOCRAT
2020,NEBRASKA,NE,31,46,35,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,556846,956383,20210113,,REPUBLICAN
2020,NEBRASKA,NE,31,46,35,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,374583,956383,20210113,,DEMOCRAT
2020,NEVADA,NV,32,88,65,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,669890,1405376,20210113,,REPUBLICAN
2020,NEVADA,NV,32,88,65,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,703486,1405376,20210113,,DEMOCRAT
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,365654,806182,20210113,,REPUBLICAN
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,424921,806182,20210113,,DEMOCRAT
2020,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1883274,4549353,20210113,,REPUBLICAN
2020,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2608335,4549353,20210113,,DEMOCRAT
2020,NEW MEXICO,NM,35,85,66,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,501614,923965,20210113,,DEMOCRAT
2020,NEW MEXICO,NM,35,85,66,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,401894,923965,20210113,,REPUBLICAN
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,5230985,8661735,20210113,,DEMOCRAT
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,3244798,8661735,20210113,,REPUBLICAN
2020,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2758773,5524802,20210113,,REPUBLICAN
2020,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2684292,5524802,20210113,,DEMOCRAT
2020,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,235595,361819,20210113,,REPUBLICAN
2020,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,114902,361819,20210113,,DEMOCRAT
2020,OHIO,OH,39,31,24,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,3154834,5922202,20210113,,REPUBLICAN
2020,OHIO,OH,39,31,24,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2679165,5922202,20210113,,DEMOCRAT
2020,OKLAHOMA,OK,40,73,53,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1020280,1560699,20210113,,REPUBLICAN
2020,OKLAHOMA,OK,40,73,53,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,503890,1560699,20210113,,DEMOCRAT
2020,OREGON,OR,41,92,72,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,958448,2374321,20210113,,REPUBLICAN
2020,OREGON,OR,41,92,72,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1340383,2374321,20210113,,DEMOCRAT
2020,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,3377674,6915283,20210113,,REPUBLICAN
2020,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,3458229,6915283,20210113,,DEMOCRAT
2020,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,307486,516990,20210113,,DEMOCRAT
2020,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,199922,516990,20210113,,REPUBLICAN
2020,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1385103,2514096,20210113,,REPUBLICAN
2020,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1091541,2514096,20210113,,DEMOCRAT
2020,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,261043,422609,20210113,,REPUBLICAN
2020,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,150471,422609,20210113,,DEMOCRAT
2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1852475,3053851,20210113,,REPUBLICAN
2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1143711,3053851,20210113,,DEMOCRAT
2020,TEXAS,TX,48,74,49,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,5890347,11315056,20210113,,REPUBLICAN
2020,TEXAS,TX,48,74,49,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,5259126,11315056,20210113,,DEMOCRAT
2020,UTAH,UT,49,87,67,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,560282,1488289,20210113,,DEMOCRAT
2020,UTAH,UT,49,87,67,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,865140,1488289,20210113,,REPUBLICAN
2020,VERMONT,VT,50,13,6,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,242820,370968,20210113,,DEMOCRAT
2020,VERMONT,VT,50,13,6,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,112704,370968,20210113,,REPUBLICAN
2020,VIRGINIA,VA,51,54,40,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2413568,4460524,20210113,,DEMOCRAT
2020,VIRGINIA,VA,51,54,40,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1962430,4460524,20210113,,REPUBLICAN
2020,WASHINGTON,WA,53,91,73,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2369612,4087631,20210113,,DEMOCRAT
2020,WASHINGTON,WA,53,91,73,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1584651,4087631,20210113,,REPUBLICAN
2020,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,235984,794652,20210113,,DEMOCRAT
2020,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,545382,794652,20210113,,REPUBLICAN
2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1630866,3298041,20210113,,DEMOCRAT
2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1610184,3298041,20210113,,REPUBLICAN
2020,WYOMING,WY,56,83,68,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,73491,278503,20210113,,DEMOCRAT
2020,WYOMING,WY,56,83,68,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,193559,278503,20210113,,REPUBLICAN
